model,dataset,condition,score_key,successes,total,rate,cutoff_rate,accuracy_excluding_cutoffs,accuracy_delta_excluding_cutoffs,sample_interval_low,sample_interval_high,problem_count,problem_mean,problem_interval_low,problem_interval_high,min_samples_per_problem,max_samples_per_problem,mean_samples_per_problem,failures,cutoffs,max_tokens,max_model_length,temperature,top_p,n_samples,num_distractors,file,path
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,snake_horizontal,correct,77,480,0.16041666666666668,0.38333333333333336,0.23986486486486486,0.07944819819819818,0.1303009159688993,0.19592485709402047,30,0.16041666666666668,0.07291666666666667,0.26458333333333334,16,16,16.0,0,184,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_snake_horizontal_s42_20260416_132434.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_horizontal/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_snake_horizontal_s42_20260416_132434.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,snake_vertical,correct,2,480,0.004166666666666667,0.025,0.004273504273504274,0.00010683760683760733,0.0011433710133288482,0.01506358597424725,30,0.004166666666666667,0.0,0.010416666666666666,16,16,16.0,1,12,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_snake_vertical_s42_20260415_204451.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_vertical/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_snake_vertical_s42_20260415_204451.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,split_reversal,correct,120,480,0.25,0.16458333333333333,0.2942643391521197,0.04426433915211969,0.21335011350553812,0.29061978077391204,30,0.25,0.15208333333333332,0.36041666666666666,16,16,16.0,0,79,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_split_reversal_s42_20260414_210419.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/split_reversal/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_split_reversal_s42_20260414_210419.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,word_reversal,correct,179,480,0.3729166666666667,0.2,0.4583333333333333,0.08541666666666664,0.3308242164420946,0.41702714648329253,30,0.3729166666666667,0.25416666666666665,0.5,16,16,16.0,0,96,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_word_reversal_s42_20260414_210419.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/word_reversal/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_word_reversal_s42_20260414_210419.json
nvidia_OpenReasoning-Nemotron-32B,MathArena_aime_2025,wrappers,correct,337,480,0.7020833333333333,0.09791666666666667,0.7759815242494227,0.0738981909160894,0.6596955159568737,0.741262152833904,30,0.7020833333333333,0.56875,0.8270833333333333,16,16,16.0,0,47,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_wrappers_s42_20260414_210419.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/wrappers/results/nvidia_OpenReasoning-Nemotron-32B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-32B_MathArena_aime_2025_wrappers_s42_20260414_210419.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:compound,correct,393,480,0.81875,0.004166666666666667,0.8221757322175732,0.003425732217573252,0.7818003428613803,0.8506380419323206,30,0.81875,0.69375,0.925,16,16,16.0,0,2,,65536,0.6,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260321_233742.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/compound/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260321_233742.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,baseline:perturb,correct,369,480,0.76875,0.19791666666666666,0.9402597402597402,0.1715097402597402,0.7289859189351519,0.8042464447144394,30,0.76875,0.6333333333333333,0.8854166666666666,16,16,16.0,0,95,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/perturb/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_baseline_s42_20260323_050845.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,compound:d1,correct,371,480,0.7729166666666667,0.00625,0.7777777777777778,0.004861111111111094,0.7333564604646005,0.8081430716136665,30,0.7729166666666667,0.6395833333333333,0.8854166666666666,16,16,16.0,0,3,,131072,0.6,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_compound_s42_20260419_211224.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_compound_s42_20260419_211224.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,compound:d2,correct,348,480,0.725,0.00625,0.7295597484276729,0.004559748427672927,0.6833865874065391,0.7630405077419556,30,0.725,0.6104166666666667,0.825,16,16,16.0,0,3,,131072,0.6,,16,2,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_compound_s42_20260420_081658.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_compound_s42_20260420_081658.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,compound:d3,correct,278,480,0.5791666666666667,0.016666666666666666,0.5889830508474576,0.009816384180790894,0.534542864948103,0.6225333351967379,30,0.5791666666666667,0.45208333333333334,0.6979166666666666,16,16,16.0,0,8,,131072,0.6,,16,3,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_compound_s42_20260421_182029.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_compound_s42_20260421_182029.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,interleaved_context_line,correct,208,480,0.43333333333333335,0.1625,0.4975124378109453,0.06417910447761194,0.38970453475031785,0.4780207703908689,30,0.43333333333333335,0.30833333333333335,0.5520833333333334,16,16,16.0,0,78,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_line_s42_20260323_132655.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_line/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_line_s42_20260323_132655.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,interleaved_context_symbol,correct,0,480,0.0,0.17916666666666667,0.0,0.0,0.0,0.00793978855890027,30,0.0,0.0,0.0,16,16,16.0,2,86,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_symbol_s42_20260323_225343.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_symbol/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_symbol_s42_20260323_225343.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,interleaved_context_word,correct,26,480,0.05416666666666667,0.2,0.0625,0.008333333333333331,0.03722951021861121,0.07818346791307487,30,0.05416666666666667,0.0,0.1375,16,16,16.0,0,96,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_word_s42_20260323_132655.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_word/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_interleaved_context_word_s42_20260323_132655.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,not_not,correct,322,480,0.6708333333333333,0.23958333333333334,0.8602739726027397,0.18944063926940646,0.6275833745442072,0.7113705310315017,30,0.6708333333333333,0.5354166666666667,0.79375,16,16,16.0,0,115,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_not_not_s42_20260323_050845.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/not_not/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_not_not_s42_20260323_050845.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,opposites,correct,284,480,0.5916666666666667,0.10625,0.6573426573426573,0.06567599067599061,0.5471351933476405,0.6347425120832277,30,0.5916666666666667,0.45,0.7229166666666667,16,16,16.0,0,51,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_opposites_s42_20260323_050845.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/opposites/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_opposites_s42_20260323_050845.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,passive_context:repeat:d3,correct,177,480,0.36875,0.0,0.36875,0.0,0.3267890991836461,0.4127950953130653,30,0.36875,0.225,0.5145833333333333,16,16,16.0,12,0,131072,131072,0.6,0.95,16,3,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_passive_context_d3_s42_20260805_070725.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/passive_context/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_passive_context_d3_s42_20260805_070725.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,rail_fence,correct,0,480,0.0,0.11666666666666667,0.0,0.0,0.0,0.00793978855890027,30,0.0,0.0,0.0,16,16,16.0,0,56,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_rail_fence_s42_20260323_132655.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rail_fence/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_rail_fence_s42_20260323_132655.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,rectangle_perimeter,correct,2,480,0.004166666666666667,0.3229166666666667,0.003076923076923077,-0.0010897435897435897,0.0011433710133288482,0.01506358597424725,30,0.004166666666666667,0.0,0.010416666666666666,16,16,16.0,1,155,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_rectangle_perimeter_s42_20260323_165727.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rectangle_perimeter/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_rectangle_perimeter_s42_20260323_165727.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,sentence_reversal,correct,376,480,0.7833333333333333,0.11666666666666667,0.8797169811320755,0.0963836477987422,0.7443057537004659,0.8178616994494906,30,0.7833333333333333,0.6520833333333333,0.89375,16,16,16.0,0,56,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_sentence_reversal_s42_20260323_050845.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/sentence_reversal/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_sentence_reversal_s42_20260323_050845.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,snake_horizontal,correct,2,480,0.004166666666666667,0.36875,0.0033003300330033004,-0.0008663366336633662,0.0011433710133288482,0.01506358597424725,30,0.004166666666666667,0.0,0.010416666666666666,16,16,16.0,2,177,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_snake_horizontal_s42_20260323_165727.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_horizontal/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_snake_horizontal_s42_20260323_165727.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,snake_vertical,correct,0,480,0.0,0.1125,0.0,0.0,0.0,0.00793978855890027,30,0.0,0.0,0.0,16,16,16.0,2,54,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_snake_vertical_s42_20260323_165727.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_vertical/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_snake_vertical_s42_20260323_165727.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,split_reversal,correct,0,480,0.0,0.09791666666666667,0.0,0.0,0.0,0.00793978855890027,30,0.0,0.0,0.0,16,16,16.0,1,47,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_split_reversal_s42_20260323_050845.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/split_reversal/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_split_reversal_s42_20260323_050845.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,word_reversal,correct,62,480,0.12916666666666668,0.09791666666666667,0.14087759815242495,0.011710931485758275,0.10208172759166079,0.16214028225619026,30,0.12916666666666668,0.052083333333333336,0.21875,16,16,16.0,0,47,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_word_reversal_s42_20260323_050845.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/word_reversal/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_word_reversal_s42_20260323_050845.json
nvidia_OpenReasoning-Nemotron-7B,HuggingFaceH4_aime_2024,wrappers,correct,158,480,0.32916666666666666,0.12291666666666666,0.3752969121140142,0.04613024544734756,0.2886294689684982,0.37241662545579274,30,0.32916666666666666,0.21041666666666667,0.45625,16,16,16.0,0,59,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_wrappers_s42_20260323_050845.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/wrappers/results/nvidia_OpenReasoning-Nemotron-7B/HuggingFaceH4_aime_2024/nvidia_OpenReasoning-Nemotron-7B_HuggingFaceH4_aime_2024_wrappers_s42_20260323_050845.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:compound,correct,371,480,0.7729166666666667,0.0,0.7729166666666667,0.0,0.7333564604646005,0.8081430716136665,30,0.7729166666666667,0.6541666666666667,0.8791666666666667,16,16,16.0,0,0,,131072,0.6,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260330_165948.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/compound/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260330_165948.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,baseline:perturb,correct,361,480,0.7520833333333333,0.21666666666666667,0.9441489361702128,0.19206560283687946,0.7115537871848024,0.7886099027500854,30,0.7520833333333333,0.6270833333333333,0.8645833333333334,16,16,16.0,0,104,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/perturb/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_baseline_s42_20260413_060149.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,compound:d1,correct,343,480,0.7145833333333333,0.0,0.7145833333333333,0.0,0.6726023685142541,0.7531568055625513,30,0.7145833333333333,0.5895833333333333,0.8291666666666667,16,16,16.0,0,0,,131072,0.6,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_compound_s42_20260330_172942.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_compound_s42_20260330_172942.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,compound:d2,correct,286,480,0.5958333333333333,0.00625,0.59958071278826,0.003747379454926647,0.5513390759294168,0.6388057979301274,30,0.5958333333333333,0.47291666666666665,0.7125,16,16,16.0,0,3,,131072,0.6,,16,2,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_compound_s42_20260403_071356.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_compound_s42_20260403_071356.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,compound:d3,correct,234,480,0.4875,0.00625,0.49056603773584906,0.00306603773584907,0.44306031609678864,0.5321381786171838,30,0.4875,0.36666666666666664,0.6125,16,16,16.0,0,3,,131072,0.6,,16,3,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_compound_s42_20260405_054949.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_compound_s42_20260405_054949.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,interleaved_context_line,correct,207,480,0.43125,0.13333333333333333,0.4879807692307692,0.056730769230769196,0.3876629113606263,0.4759288095662226,30,0.43125,0.30625,0.5625,16,16,16.0,0,64,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_line_s42_20260413_060149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_line/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_line_s42_20260413_060149.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,interleaved_context_symbol,correct,0,480,0.0,0.17083333333333334,0.0,0.0,0.0,0.00793978855890027,30,0.0,0.0,0.0,16,16,16.0,0,82,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_symbol_s42_20260413_060149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_symbol/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_symbol_s42_20260413_060149.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,interleaved_context_word,correct,2,480,0.004166666666666667,0.17708333333333334,0.005063291139240506,0.0008966244725738398,0.0011433710133288482,0.01506358597424725,30,0.004166666666666667,0.0,0.010416666666666666,16,16,16.0,0,85,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_word_s42_20260413_060149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_word/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_interleaved_context_word_s42_20260413_060149.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,not_not,correct,309,480,0.64375,0.26458333333333334,0.8583569405099151,0.21460694050991502,0.5999216372250166,0.6852956735642998,30,0.64375,0.5041666666666667,0.775,16,16,16.0,0,127,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_not_not_s42_20260413_060149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/not_not/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_not_not_s42_20260413_060149.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,opposites,correct,281,480,0.5854166666666667,0.175,0.702020202020202,0.11660353535353529,0.5408354203578385,0.6286415324300161,30,0.5854166666666667,0.44166666666666665,0.7291666666666666,16,16,16.0,0,84,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_opposites_s42_20260413_060149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/opposites/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_opposites_s42_20260413_060149.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,passive_context:repeat:d3,correct,123,480,0.25625,0.0,0.25625,0.0,0.21923718457181415,0.2971334623506497,30,0.25625,0.13541666666666666,0.39375,16,16,16.0,4,0,131072,131072,0.6,0.95,16,3,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_passive_context_d3_s42_20260805_180437.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/passive_context/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_passive_context_d3_s42_20260805_180437.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,rail_fence,correct,0,480,0.0,0.10208333333333333,0.0,0.0,0.0,0.00793978855890027,30,0.0,0.0,0.0,16,16,16.0,2,49,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_rail_fence_s42_20260413_134136.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rail_fence/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_rail_fence_s42_20260413_134136.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,rectangle_perimeter,correct,25,480,0.052083333333333336,0.24166666666666667,0.06593406593406594,0.0138507326007326,0.03552402343170748,0.07575537048564068,30,0.052083333333333336,0.008333333333333333,0.10416666666666667,16,16,16.0,1,116,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_rectangle_perimeter_s42_20260413_134136.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rectangle_perimeter/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_rectangle_perimeter_s42_20260413_134136.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,sentence_reversal,correct,349,480,0.7270833333333333,0.18958333333333333,0.8946015424164524,0.1675182090831191,0.6855466245596488,0.765014054803184,30,0.7270833333333333,0.5916666666666667,0.85625,16,16,16.0,0,91,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_sentence_reversal_s42_20260413_060149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/sentence_reversal/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_sentence_reversal_s42_20260413_060149.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,snake_horizontal,correct,21,480,0.04375,0.4125,0.06028368794326241,0.01653368794326241,0.02879051542958262,0.06595454163041387,30,0.04375,0.004166666666666667,0.09375,16,16,16.0,0,198,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_snake_horizontal_s42_20260413_134136.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_horizontal/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_snake_horizontal_s42_20260413_134136.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,snake_vertical,correct,0,480,0.0,0.125,0.0,0.0,0.0,0.00793978855890027,30,0.0,0.0,0.0,16,16,16.0,0,60,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_snake_vertical_s42_20260413_134136.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_vertical/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_snake_vertical_s42_20260413_134136.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,split_reversal,correct,9,480,0.01875,0.06458333333333334,0.0200445434298441,0.0012945434298441,0.009895064810972227,0.035246981676969276,30,0.01875,0.0,0.041666666666666664,16,16,16.0,0,31,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_split_reversal_s42_20260413_060149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/split_reversal/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_split_reversal_s42_20260413_060149.json
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,word_reversal,correct,41,480,0.08541666666666667,0.09166666666666666,0.09403669724770643,0.008620030581039759,0.06358672989209012,0.11383001145466469,30,0.08541666666666667,0.008333333333333333,0.18333333333333332,16,16,16.0,0,44,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_word_reversal_s42_20260413_060149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/word_reversal/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_word_reversal_s42_20260413_060149.json
